ArtistID,Name,Role,PrimaryProfession,Gender,Photo,DateOfBirth,Place,Country,TwitterID,Biography,Filmography,UpcomingMovies,UnknownFacts,News,Videos,Gallery,Awards,QID,Wikipedia
5052,Sissy Spacek,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/sissy-spacek-5052.jpg,,"Quitman, Texas",US,,"Mary Elizabeth ""Sissy"" Spacek is an Academy Award–winning American actress and singer. Her screen debut was in the 1972 film Prime Cut co-starring Lee Marvin and Gene Hackman.International prominence would soon follow in the 1970s, as she began starring in a number of critically-acclaimed cult classics for renowned directors such as Terrence Malick, Brian de Palma and Robert Altman. Her most famous performance is as the blood-spattered eponymous heroine of de Palma's 1976 high-school melodrama/horror film Carrie. In the 1980s, she became a mainstream Hollywood leading lady, winning the Best Actress Oscar in 1980 for her role as country star Loretta Lynn in Coal Miner's Daughter, and garnering three other nominations that decade. Spacek is known mainly as a dramatic actress, but has made occasional (and generally successful) forays into light comedy. The films Spacek has starred in have earned over $700 million worldwide.Early LifeSpacek was born in Quitman, Texas, the daughter of Virginia Frances (née Spilman) and Edwin Arnold Spacek, Sr., a county agricultural agent. Her paternal grandparents, Mary Cervenka and Arnold A. Spacek (who served as Mayor of Granger, Texas in Williamson County) were of Moravian/Czech/Bohemian descent. Spacek's mother was from the Rio Grande Valley of Texas. Spacek was given the nickname Sissy by her older brothers. She was greatly affected by the death of her eighteen-year-old brother, Robbie, in 1967. Spacek decided life was too short to waste in college and moved to New York City, hoping to become a singer. Here she lived with her cousin, the actor Rip Torn, and his wife, the actress Geraldine Page.CareerSpacek started out as a country singer, recording one single (""John, You've Gone Too Far This Time""), about John Lennon, an expression of her shock over the Two Virgins cover under the name 'Rainbo'. With the help of her cousin, actor Rip Torn, she was able to enroll in Lee Strasberg's Actors Studio and then the Lee Strasberg Institute in New York City.1970sHer first credited role was in the 1972 cult classic Prime Cut, in which she played Poppy, a young girl sold into sexual slavery. This was a striking debut, Spacek demonstrating her capacity for combining intense sexuality with a child-like blankness, a characteristic that would mark almost all of her work in the seventies. This role led to TV work which included a small role in The Waltons, where she uttered the well known line ""When are you going to stop being John Boy and start being John Man?"". But her landmark role of this period and the role that brought her to international attention, came in 1973: Holly in Terrence Malick's Badlands. As Holly, the 15-year old, baton-twirling girlfriend of mass-murderer Kit (played by Martin Sheen), Spacek gave a memorable and sinister performance. Narrating the film's grotesque events in almost comically listless monotone, Holly is a truly bewildering character, apparently devoid of shock, sentiment, or the capacity for an appropriate response to anything. Spacek has described Badlands as the ""most incredible"" experience of her career. It was on the set of Badlands that Spacek met art director Jack Fisk, whom she would soon marry.Spacek's iconic and career-defining role came in 1976 with Brian De Palma's Carrie, in which she played Carrie White, a universally bullied and despised teenager with telekinetic powers. Spacek's fragile beauty and painfully vulnerable charm made Carrie a far more sympathetic character than the character in Stephen King's original novel, and her performance is blistering in its emotional honesty. Yet, incredibly, Spacek had to work hard to persuade director de Palma to engage her for the role, set as he was on an alternative actress, whose identity remains to this day shrouded in mystery. Rubbing Vaseline into her hair, and donning an old sailor-dress her mother had made for her as a child, Spacek turned up to the audition with the odds stacked against her, but blew her competition out of the water. She was nominated for the Academy Award for Best Actress for her work in the film (Veteran actress Piper Laurie, who played Carrie's religiously maniacal mother Margaret White, was nominated for the Academy Award for Best Supporting Actress).After Carrie Spacek played the small but amusing role of topless house-keeper Linda Murray in Alan Rudolph's bizarre ensemble piece Welcome to LA (1976), but cemented her reputation as one of the best actresses in independent cinema in Robert Altman's 1977 classic 3 Women. As Pinky Rose, the literally vacant waif who will suck the soul out of Shelley Duvall's tragically superficial Millie Lammoreaux, Spacek would reveal an astonishing range, shifting from quasi-retarded child-oaf to glamorously brittle queen bitch within the film's first hour. Altman himself was deeply impressed by her performance, stating: 'She's remarkable, one of the top actresses I've ever worked with. Her resources are like a deep well.' Meanwhile, de Palma now enthused: 'Sissy's a phantom. She has this mysterious way of slipping into a part, letting it take over her. She's got a wider range than any young actress I know.' Spacek also helped to finance then-brother-in-law David Lynch's directorial debut, the instantaneous art-house/horror classic Eraserhead (1976), and is thanked for her trouble in the credits of that film.In 1979's Heart Beat, Spacek played the debonair socialite Carolyn Cassady, slipping (under the influence of John Heard's Jack Kerouac and Nick Nolte's Neal Cassady) into a frustrating combination of drudgery and (mild) debauchery. The film was not a hit, but emerges as a minor gem, insightful into the hypocrisies of the 1950s America and the disappointments of failed transgression.1980sSpacek began the decade with an Oscar in 1980 for Coal Miner's Daughter, in which she played country music star Loretta Lynn. Film critic Roger Ebert credited the success that was Coal Miner's Daughter, ""to the performance by Sissy Spacek as Loretta Lynn. With the same sort of magical chemistry she's shown before, when she played the high school kid in Carrie, Spacek at twenty-nine has the ability to appear to be almost any age onscreen. Here she ages from about fourteen to somewhere in her thirties, always looks the age, and never seems to be wearing makeup.""Spacek was also nominated for a Grammy Award for her singing on that film's soundtrack album. She followed this with her own country album, Hangin' Up My Heart in 1983; the album spawned one hit single, ""Lonely But Only For You,"" a song written by K.T. Oslin which reached #15 on the Billboard Country chart.The 1980s were a solid decade for Spacek. She consolidated her position as one of Hollywood's leading actresses, even if the disquieting 'edge' of her seventies persona was dulled somewhat. She starred alongside Jack Lemmon in Costa-Gavras's political thriller Missing (1982), Mel Gibson in the rural drama The River (1984), and Diane Keaton and Jessica Lange in 1986's Crimes of the Heart. She was nominated for the Best Actress Oscar for all of these roles. Other notable performances of the decade included poignant star turns in husband Jack Fisk's directorial debut Raggedy Man (1981), and opposite Anne Bancroft in the harrowing suicide drama 'Night Mother (1986). She also showed her lighter side by agreeing to play the voice of the brain in the Steve Martin comedy The Man with Two Brains (1983). By the end of 1986, Spacek retired to her farm in Virginia to raise her children and would not appear in another film until 1990.1990sThe 1990s saw Spacek slowly come back to Hollywood, after her self-imposed hiatus. She had a supporting role as Kevin Costner's wife in Oliver Stone's JFK (1991), she made a number of comedies, TV movies, and the occasional interesting film. Most notable were her hilarious turn as the villainous Verena Talbo in 1995's whimsical but underrated ensemble piece The Grass Harp (which reunited her with both Piper Laurie and Jack Lemmon), a fiercely sympathetic supporting performance (opposite Nick Nolte again) as the waitress Margie Fogg in Paul Schrader's terrifying father-son psychodrama Affliction (1997), and a brilliant study in middle-aged, stuttering low confidence, as Rose Straight in David Lynch's charming family epic The Straight Story (1999).2000sThe last decade has seen Spacek excel in a number of film roles. In 2001, she was nominated again for the Academy Award for Best Actress for her work in Todd Field's In the Bedroom. Her portrayal of a grieving mother consumed by revenge, Ruth Fowler, won extraordinary praise and garnered the New York and Los Angeles Film Critics Awards for Best Actress.Other notable performances of this decade include her moving portrayal of quietly unfaithful wife Ruth in Rodrigo Garcia's incredible feminist L.A.-based puzzle Nine Lives (2005), and a recent turn as a woman suffering from Alzheimer's in the television movie Pictures of Hollis Woods (2007). In 2008, Spacek had a cameo appearance in the Christmas movie Four Christmases (2008) and a lead role in the independent drama, Lake City (2008).Personal LifeSpacek married production designer Jack Fisk in 1974. Fisk directed her in the films Raggedy Man and Violets Are Blue and was Oscar-nominated for his production design in 2007's There Will Be Blood. They have two daughters, Schuyler Elizabeth and Madison Fisk. Schuyler Fisk has appeared in several film roles, and is now pursuing a career as a singer. Spacek and her family live on a horse ranch near Charlottesville, Virginia. She is also an ardent crusader for women's rights.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=5052,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=5052,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=5052,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=5052,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=5052,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=5052,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=5052,Q190994,https://en.wikipedia.org/wiki/Sissy_Spacek
39167,Yamuna Srinidhi,"Actress,Actor",Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/yamuna-srinidhi-20171026134605-39167.jpg,,,IN,,"Yamuna Srinidhi is a well-known Indian actress and classical dancer, primarily recognized for her work in Kannada television and films. With her roots deeply embedded in Karnataka, Yamuna has captivated audiences with her performances on screen and stage. She is a trained Bharatanatyam dancer, and her background in classical arts has significantly influenced her acting style, bringing grace and depth to her roles.Yamuna began her career in the entertainment industry with television serials, quickly making a name for herself with her impeccable acting and strong screen presence. She has portrayed a wide range of characters in popular Kannada TV shows, often playing maternal or authoritative figures. Her performances are known for their emotional depth and relatability, making her a favorite among viewers.In addition to her television career, Yamuna has also appeared in several Kannada films. Her versatility and dedication to her craft have earned her respect in both the television and film industries. As a trained dancer, she often brings elements of her classical training into her performances, adding a unique touch to her roles.In 2024, Yamuna Srinidhi added another feather to her cap by participated in Bigg Boss Kannada Season 11, hosted by Baadshah Kiccha Sudeep. Yamuna entered the house as the second contestant into the Bigg Boss house but she got eliminated in the very first week from Bigg Boss House.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=39167,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=39167,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=39167,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=39167,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=39167,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=39167,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=39167,Q108699107,https://en.wikipedia.org/wiki/Yamuna_Srinidhi
44601,Syed Sohel Ryan,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/syed-sohel-ryan-20200906200313-44601.jpg,,,,,"Syed Sohel Ryan is an Indian film Actor, who has worked predominantly in Telugu movie industry. Syed Sohel made his debut to industry through small role in Kotha Bangaru Lokam and did main lead role in Eureka in the year 2020.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=44601,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=44601,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=44601,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=44601,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=44601,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=44601,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=44601,,
62159,Da'Vine Joy Randolph,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/davinejoyrandolph-20240311123531-62159.jpg,21 May 1986,Pennsylvania,US,,"Da\'Vine Joy Randolph is an American actress on the rise.  She first garnered acclaim for her role as the psychic Oda Mae Brown in the Broadway production of \""Ghost,\"" which even scored her a Tony Award nomination. Since then, she\'s transitioned to film and television, known for her charismatic performances and comedic timing.  Her recent win of the Academy Award for Best Supporting Actress for the movie \""The Holdovers\"" solidified her place as a force to be reckoned with in Hollywood.She won the Oscar Award in 2024 for the Best Supporting Actress movie The Holdovers.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=62159,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=62159,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=62159,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=62159,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=62159,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=62159,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=62159,Q5243751,https://en.wikipedia.org/wiki/Da%27Vine_Joy_Randolph
48853,Ameya Mathew,"Actress,Actor",Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ameya-mathew-20230508172016-48853.jpg,12 Jun 1993,"Trivandrum, Kerala",IN,,"Ameya Mathew is an Indian actress who primarly works in the Malayalam film industry. She made her acting debut in 2017 with 'Aadu'. Apart from this, she appeared in a prominent role in Malayalam Web series 'Karikku'. Personal LifeAmeya Mathew was to K.K.Mathew and Suja S.Thampi in Thiruvananthapuram,Kerala. After completing schooling from Kendriya Vidyalaya, Thiruvananthapuram , later she earned a Bachelor's Degree from English Literature from Newman College, Thodupuzha. Post this, she did her master's from the  Mar Ivanios College, Thiruvananthapuram. Career Before became an actress, Ameya Mathew was a model. She stepped to the industry as a model and later featured for ads and Tv commercials. Ameya made her Mollywood debut opposite Jayasurya in 'Aadu 2'. The film released in 2017, was a sequel to Aadu, had received mixed responses from the audience. Her another notable performanaces includes The Priest, Oru Pazhaaya Bomb Kadha and Thimiram. Apart from this, Ameya who became part of popular Malayalam web series 'Karikku'. ",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=48853,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=48853,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=48853,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=48853,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=48853,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=48853,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=48853,,
44972,Rajesh Dhruva,"Actor,Director",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/rajesh-dhruva-20200926095409-44972.jpg,,,IN,,"Rajesh Dhruva is an Indian film Actor, who has worked predominantly in Kannada movie and television industry. Rajesh Dhruva rose to fame by taking on the lead role in the daily serial ""Agnisakshi."" In 2023, he marked his directorial debut with the film ""Shri Balaji Photo Studio""Bigg Boss Kannada Season 10 As per the confirmed sources Rajesh Dhruva participating in the Kannada reality show Bigg Boss Kannada Season 10. He will enter the house on October 8th, 2023 hosted by Baadshah Kiccha Sudeep.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=44972,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=44972,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=44972,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=44972,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=44972,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=44972,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=44972,,
3620,Madhan Bob,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/madhan-bob-3620.jpg,19 Oct 0,,IN,,"Madhan Babu (or Madhan Bob) is a popular comedian and Tamil actor in Chennai, Tamil Nadu, India, appearing in Tamil films in supporting roles. Madhan Babu is known for his amusing facial expressions and cunning laughter. He appeared in the popular Sun TV comedy show Asathapovathu Yaaru as one of the judges.He has acted in movies like Vaanamey Ellai (1992), Neengal Keatavai, etc., during his earlier days in his career. He is also a musician.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=3620,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=3620,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=3620,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=3620,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=3620,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=3620,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=3620,Q15303664,https://en.wikipedia.org/wiki/Madhan_Bob
27272,Ayushmann Khurrana,"Actor,Singer,Music Director",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ayushmann-khurrana-20140310161824-27272.jpg,14 Sep 1984,"Mumbai, Maharashtra",IN,@ayushmannk,"Ayushmann Khurrana is an Indian television anchor, film actor and singer . He has been a well-known TV presenter on Indian television and has recently made his film debut in Vicky Donor (2012).Personal Life Ayushmann Khurrana was born to P.Khurana and Poonam Khurrana in  Chandigarh. He has a brother named Aparshakti , who made his Bollywood debut with movie Dangaal in 2016. He studied at St. John’s High School and DAV College in Chandigarh. He majored in English Literature and has done Masters in Mass Communication from School of Communication Studies, Punjab University, Chandigarh. He has been active in theatre for 5 years. He was the founder member of DAV College’s Aaghaaz and Manchtantra, which are active theatre groups in Chandigarh.Aysushmaan Khuranna married to his childhood sweetheart Tahira Kashyap in 2011. The couple have two children, a son Virajveer Khurrana and a daughter called Varushka Khurrana.Career Life Ayushmann made his Bollywood debut with Vicky Donor in 2012. Directed by Shoorjit Sircar, the film tells the story of a girl who is in love with a sperm donor. It deals with the issue of the shortage of sperm donors and the social stigma attached to the act as a comedy-romantic drama. In the same year, he was awarded a Best Debut Award for his outstanding performance in this film. He also sang a song in the film which was a superhit and got him rave reviews and garnered him multiple awards at several prestigious award functions. After then, he appeared in several successful films including Dum Laga Ke Haisha,  Vicky Donor, Shubh Mangal Saavdhan and Bareilly Ki Barfi. He is best known for his notable performances in films like  Dum Laga Ke Haisha and  Andhadhun. Both movies were blockbusters in theaters, and the actor received praise both from audiences and critics. Apart from this, the film also marked the debut of actress Bhumi Padnekar. His next film was Badhaai Ho which was released in 2019, and the film received positive reviews. In 2020, he played the lead role in Anubhav Sinha's  film, 'Article 15'. Inspired by real-life incidents, the film was well-received in the theaters and collected 77.92 crore at  the box office. The actor was last seen in Doctor G  was released in 2022, which bombed at the box office .",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=27272,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=27272,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=27272,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=27272,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=27272,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=27272,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=27272,Q4831843,https://en.wikipedia.org/wiki/Ayushmann_Khurrana
12681,Rishab Shetty,"Actor,Director,Producer,Screenplay",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/rishab-shetty-20221006101512-12681.jpg,07 Jul 1983,"Keradi, Kundapur, Karnataka",IN,shetty_rishab,"Rishabh Shetty is an Indian director and actor who primarily works in Kannada cinema. He launched his career in the Kannada film industry by working with the director of the Cyanide movie, A. M. R. Ramesh. He received multiple awards, including the Filmfare, National, and SIIMA ones. His films, including Kirik Party and Kanata, are well-known.Personal LifeIn the Udupi taluk of Kundapura, Rishab Shetty was born on July 7, 1983, to Bhaskar Shetty and Lakshmi Shetty. He attended Kundapura for his formal education before enrolling at Vijaya University to study B.Com.In Kundapura, he performed in yakshagana plays to begin his theatre career. While attending school in Bengaluru, he actively participated in dramas. His efforts were recognized, and his achievement in these dramas gave him the trust to continue acting as a profession. Rishab Shetty tied the knot with the software professional Pragathi Shetty on February 9, 2017, in his hometown of Kundapura.CareerShetty later worked with Arvind Kaushik on a TV show before making his acting debut with Rakshit Shetty in Thuglak. In Pawan Kumar's Lucia, Rishabh had a small role as a police officer.In the film Ulidavaru Kandante, which was directed by his friend Rakshit Shetty, Rishab had a significant part. He has a solid theatre background and has participated in yakshagana.His directing debut, Ricky, received favorable reviews from both critics and viewers. His most recent film, Kirik Party, was released in 2016 and quickly gained a following after its successful theatrical run.The movie Kantara, in which Rishab Shetty both directed and played the lead, was launched in 2022. Kantara, the foremost-grossing Kannada movie ever made, was a huge success in 2022.The film was originally only set to release in Kannada, but after receiving excellent reviews and amassing sizable ticket sales, it was made available in four additional Indian languages. The film gained extensive acclaim, with many artists and critics applauding both it and Shetty's portrayal of the lead character.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=12681,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=12681,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=12681,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=12681,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=12681,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=12681,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=12681,Q23761826,https://en.wikipedia.org/wiki/Rishab_Shetty
32205,Vithika Sheru,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/vithika-sheru-20190722100408-32205.jpg,1993,"Bhimavaram, Andhra Pradesh",IN,,"Jeedigunta Vithika, also known as Vithika Sheru, is an Indian actress, who has acted in Telugu, Tamil and Kannada language films. She is best known for her performance in Prema Ishq Kaadhal. Early lifeVithika was born in 1993 at Bhimavaram, Andhra Pradesh. She did her schooling from Mumbai and Hyderabad. She pursued a postgraduate diploma in fashion design from the Lakhotia Institute of Design, Hyderabad. She is married to actor Varun Sandesh.Bigg Boss Telugu Season 3Vithika is currently one of the contestants in Bigg Boss Telugu Season 3.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=32205,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=32205,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=32205,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=32205,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=32205,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=32205,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=32205,Q16235834,https://en.wikipedia.org/wiki/Vithika_Sheru
45482,MS Sripathy,Dialogues,Dialogues,,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ms-sripathy-20230907154315-45482.jpg,,,IN,,"MS Sripathy is an accomplished Indian film director, primarily recognized for his contributions to the Tamil film industry. He gained widespread attention for his controversial film ""800,"" a biographical portrayal of the renowned Sri Lankan cricketer Muttiah Muralitharan. 800 movie is all set to release in theaters on 6th, October 2023. Sripathy worked as AD under Venkat Prabhu along with PA Ranjith for the movies Saroja and Goa.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=45482,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=45482,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=45482,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=45482,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=45482,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=45482,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=45482,,
