ArtistID,Name,Role,PrimaryProfession,Gender,Photo,DateOfBirth,Place,Country,TwitterID,Biography,Filmography,UpcomingMovies,UnknownFacts,News,Videos,Gallery,Awards,QID,Wikipedia,Wikidata_name
71,Daman Baggan,Actor,Actor,male,,,,IN,,Actor:   1. Ek Vivaah Aisa Bhi (2008)   2. Tera Mera Saath Rahen (2001) ,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=71,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=71,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=71,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=71,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=71,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=71,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=71,,,Ekta Kapoor
9732,Khalid Mohamed,"Director,Actor",Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/khalid-mohamed-9732.jpg,,,IN,,"Khalid Mohamed is an Indian journalist, editor, film critic, screenwriter and film director. He formerly worked for the Hindustan Times and was the lead editor for Filmfare magazine.He is the son of Hindi film actress Zubeida Begum, on whose life he wrote the screenplay of Shyam Benegal\'s 2001 film, Zubeidaa.He has directed four Hindi films. His first official movie review as a critic was for Amit Ruparel\'s blog. Soon after he was hired by the Hindustan Times where he served as the national cultural editor as well as the editor of the supplement HT Cafe. He left the Times in January 2009. Mohamed has given only one movie, Slumdog Millionaire, a full 5-star rating.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=9732,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=9732,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=9732,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=9732,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=9732,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=9732,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=9732,Q3196014,https://en.wikipedia.org/wiki/Khalid_Mohamed,Khalid Mohamed
42556,Andrew (Bigg Boss),Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/andrew-20181114174452-42556.jpg,,,,,"Andrew is an Indian actor who mainly works for the Kannada Film Industry. Andrew has worked in popular movies like Vajrakaya, Rudrakshipura etc.,Bigg Boss Kannada Season 6Andrew takes part in the most controversial reality show Bigg Boss 6 in Kannada along with 17 other contestants.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=42556,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=42556,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=42556,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=42556,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=42556,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=42556,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=42556,Q18042461,https://en.wikipedia.org/wiki/Andrew,Andrew
46282,Archana Chandhoke,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/archana-chandhoke-20191108151855-46282.jpg,,,,,"Archana Chandoke is a Tamil supporting actress and television anchor who hosted many reality shows since 2002. Archana debuted with Comedy Time show in which she appeared along with Chitti Babu, which is held on Sun TV. Later she moved to Zee Tamil channel, She appeared as a judge of comedy show Junior Super Star along with K. Bhagyaraj and Khushbu. Her next show in Zee Tamil was Athirsta Lakshmi.Currently, Archana is hosting Sa Re Ga Ma Pa Seniors (season 2), which is the music reality show and Super Mom (season 2). Archana married Vineet Muthukrishnan on 2004, they has a daughter named Zaara Vineet. Zaara also did few shows with her mom in Zee Tamil channel.Bigg Boss Archana is a part of Bigg Boss Tamil season 4 hosted by Kamal Haasan which telecast on Vijay TV.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=46282,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=46282,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=46282,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=46282,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=46282,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=46282,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=46282,Q64852988,https://en.wikipedia.org/wiki/Archana_Chandhoke,Archana Chandoke
28883,Erica Fernandes,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/erica-fernandes-20140116122105-28883.jpg,,,IN,,"Erica Fernandes  is an Indian film actress who has appeared in Hindi, Kannada, Tamil and Telugu language films. She was born and brought up in Mumbai, and her parents, Ralph Fernandes, a model and interior designer, and Lavina, had originated from Mangalore, Karnataka.She did her schooling from Holy Cross High School and completed her college from SIES College of Arts, Science, and Commerce, Sion. For further studies, she pursued her Bachelors in Arts from St. Andrew's College, Mumbai. Since 2010, she has taken part in pageants and notably won Pantaloons Femina Miss Maharashtra 2011 amongst other titles.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=28883,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=28883,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=28883,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=28883,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=28883,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=28883,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=28883,Q16200342,https://en.wikipedia.org/wiki/Erica_Fernandes,Erica Fernandes
36354,Ramya Pandian,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ramya-pandian-20211005022707-36354.jpg,13 Aug 1990,,,,"Ramya Pandian is an south Indian actress who appears in Tamil language films. She made her film debut in Tamil short film 'Maane Theyne Ponmaane'. She then acted in films like 'Koondhalum Meesaiyum', 'Dummy Tappasu' and 'Joker'Ramya Pandian was born on 13th August at Tirunelveli, Tamilnadu. She did her schooling at Pushpalatha Matric Higher Secondary School, Tirunelveli. And she took graduation from Anna University.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=36354,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=36354,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=36354,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=36354,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=36354,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=36354,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=36354,Q97412023,https://en.wikipedia.org/wiki/Ramya_Pandian,Ramya Pandian
55687,Shouryuv,Director,Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/shouryuv-20231202155223-55687.jpg,,"Visakhapatnam, Andhra Pradesh",IN,,"Shouryuv, an Indian film director prominent in the Tollywood industry, is making his directorial debut with the romantic family entertainer ""Hi Nanna,"" featuring Nani. Produced by Mohan Cherukuri (CVM) and Dr. Vijender Reddy Teegala under the Vyra Entertainments banner, the film explores the intricate dynamics of father-daughter relationships and the challenges faced by single parents, serving as its central theme.Before his directorial venture, Shouryuv worked as the assistant director for the film ""Jaguar,"" which premiered on October 6, 2016, featuring Nikhil Kumar and Deepti Sati. Later, he took on the same role for Vikram's son Dhruv Vikram's debut film, Adithya Varma. Transitioning to directing, Shouryuv presented a unique narrative to 'Natural Star Nani,' showcasing his growth in direction skills. Nani was enthused by the script, which addresses a poignant family issue, ensuring Nani's commendable performance in this genre.Scheduled for release on December 8, 2023, 'Hi Nanna' is poised to be a significant cinematic exploration of family bonds and the challenges faced by single parents.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=55687,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=55687,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=55687,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=55687,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=55687,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=55687,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=55687,,,Shouryuv
48147,Mirnaa Menon,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/mirnaa-20201026110213-48147.jpg,,,IN,,"Mirnaa Menon is an Indian actress known for her performances in Malayalam, Tamil, and Telugu films. She made her debut in the film industry with the Malayalam movie Big Brother in 2020, sharing the screen with the renowned actor Mohanlal.Having impressed the audience with her acting prowess, Mirnaa went on to play lead roles in various notable projects. One such film is ""Burqa,"" directed by KM Sarjun, where she starred alongside Kalaiyarasan. Her talent also shone through in Tollywood ""Crazy Fellow"" (2022), a film in which she played the lead role alongside Aadi Saikumar.In addition to her successful projects, Mirnaa Menon showcased her skills in the film ""Ugram,"" sharing the screen with Allari Naresh. Notably, she had the opportunity to be part of ""Jailer,"" a film featuring the legendary actor Rajinikanth.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=48147,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=48147,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=48147,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=48147,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=48147,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=48147,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=48147,Q107404642,https://en.wikipedia.org/wiki/Mirnaa_Menon,Mirnaa Menon
16837,K.Shajahan,Director,Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/kshajahan-16837.jpg,,Chennai,IN,,"K. Shajahan is a Tamil film Director. He made his debut with the movie Punnagai Desam, a story of four unemployed friends who are musical experts & ambitious. This movie released in 2002 was successful and he received 2001 Tamilnadu state award for best dialogue writer for the movie. After 2 years, he came back with the movie Kannadi Pookal with Parthiban in the lead role. The movie claimed good reviews from the critics but failed to success in Box office. Kannadi Pookal acclaimed the Best film Award(2004) from TN State Government. Then he did a movie in telugu Nava Vasandham which is a remake of his first tamil film Punnagai Desam.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=16837,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=16837,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=16837,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=16837,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=16837,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=16837,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=16837,,,K. Shajahan
6588,Eloise DeJoria,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/eloise-dejoria-6588.jpg,13 May 1957,"Houston, Texas",US,,"Eloise Broady is an American model and actress. She was chosen as Playboy's playmate of the month in April, 1988. She is sometimes credited as: Eloise Dejoria, Eloise Schmitt, Elois DeJoria or Eloise DeJoria. She is currently married to John Paul DeJoria.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=6588,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=6588,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=6588,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=6588,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=6588,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=6588,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=6588,,,Eloise Broady
